YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,12351,CH ST MICH COLD CREEK CAB 6/CS - 750ML,WINE,0.00,1.00,0.00
2017,4,BARON FRANCOIS LTD,123765,SANCERRE COTES DE REIGNY ROSE - 750ML,WINE,0.00,1.00,0.00
2017,4,LUXCO SPIRITED BRANDS,12378,REBEL YELL - 1.75L,LIQUOR,0.00,3.00,0.00
2017,4,LUXCO SPIRITED BRANDS,12394,REBEL YELL - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,124028,MARQUIS DE LA TOUR BRUT NV - 750ML,WINE,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,12413,MCCLINTOCK FORAGER GIN - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,CAMPARI AMERICA LLC,12419,WILD TURKEY MASTER'S KEEP DECADES - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,CAMPARI AMERICA LLC,12420,GLEN GRANT 18YR - 750ML,LIQUOR,0.00,5.00,0.00
2017,4,SAZERAC CO,12424,TEN HIGH BOURBON - 1.75L,LIQUOR,0.00,13.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,124672,SIMI MER - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,124796,PRODUTTORI DEL BARBARESCO TOR - 750ML,WINE,0.00,0.50,0.00
2017,4,LEGENDS LTD,12487,CAPTAIN LAWRENCE SEEKING ALPHA - 6/4 12.OZ,BEER,0.00,2.00,0.00
2017,4,CONSTELLATION BRANDS,12526,SVEDKA VODKA CUCUMBER LIME - 1.75L,LIQUOR,0.00,4.00,0.00
2017,4,BACCHUS IMPORTERS LTD,125261,MARQUES DE CACERAS RIOJA ROSE - 750ML,WINE,0.00,2.00,0.00
2017,4,CAMPARI AMERICA LLC,12530,WILD TURKEY 101 - 1L,LIQUOR,0.00,1.00,0.00
2017,4,CAMPARI AMERICA LLC,12548,WILD TURKEY 101 - 750ML,LIQUOR,0.00,5.00,0.00
2017,4,CAMPARI AMERICA LLC,12556,WILD TURKEY 81 - 750ML,LIQUOR,0.00,13.42,0.00
2017,4,A VINTNERS SELECTIONS,12569,GIFFARD BANANE DU BRESIL - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,CAMPARI AMERICA LLC,12572,WILD TURKEY 101 - 375ML,LIQUOR,0.00,1.00,0.00
2017,4,SAZERAC CO,12629,VIRGINIA GENTLEMAN - 1.75L,LIQUOR,0.00,13.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,126578,CHRISTIAN BROTHERS BRANDY - 375ML,LIQUOR,0.00,2.00,0.00
2017,4,PATERNO IMPORTS LTD,126691,CH DE SANCERRE VV - 750ML,WINE,0.00,6.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,126764,MANISCHEWITZ BLACKBERRY - 3L,WINE,0.00,4.00,0.00
2017,4,KYSELA PERE ET FILS LTD,126985,H BEAULIEU PICPOUL DE PINET BL - 1.5L,WINE,0.00,16.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,12769,E WILLIAMS BLACK SOUR MASH 7YR - 1.75L,LIQUOR,0.00,185.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,12785,E WILLIAMS BLACK SOUR MASH 7YR - 1L,LIQUOR,0.00,30.00,0.00
2017,4,DIONYSOS IMPORTS INC,127922,FAMEGA VINHO VERDE - 750ML,WINE,0.00,2.00,0.00
2017,4,PATERNO IMPORTS LTD,128937,CHAPOUTIER BELLERUCHE BLC - 750ML,WINE,0.00,6.00,0.00
2017,4,BROWN-FORMAN BEVERAGES WORLDWIDE,12904,DON EDUARDO TEQUILA - ANEJO - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,BANFI PRODUCTS CORP,129186,CAST BANFI BRUN MONTAL - 750ML,WINE,0.00,1.00,0.00
2017,4,PERNOD RICARD USA LLC,12920,GLENLIVET 18YR - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,CAMPARI AMERICA LLC,12947,WILD TURKEY RARE BREED - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,JIM BEAM BRANDS CO,12963,OLD GRAND DAD BOURBON - 1L,LIQUOR,0.00,6.00,0.00
2017,4,SAZERAC CO,12971,TEN HIGH BOURBON - 1L,LIQUOR,0.00,7.00,0.00
2017,4,JIM BEAM BRANDS CO,12998,JIM BEAM WHITE - 1L,LIQUOR,0.00,36.00,0.00
2017,4,HEINEKEN USA,13099,HEINEKEN LIGHT 4/6 NR - 12OZ,BEER,0.00,83.00,0.00
2017,4,SUTTER HOME WINERY INC,131172,SUTTER HOME P/GRIG 24/CS - 187ML,WINE,0.00,7.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,13145,STAGS LEAP S/BLC - 750ML,WINE,0.00,5.00,0.00
2017,4,STE MICHELLE WINE ESTATES,13153,SAINT M RIESLING - 750ML,WINE,0.00,3.00,0.00
2017,4,DEUTSCH FAMILY WINE & SPIRITS,13188,YELLOW TAIL SHZ/CAB - 750ML,WINE,0.00,14.00,0.00
2017,4,DISARONNO INTERNATIONAL LLC,13390,AMARETTO DI SARONNO - 1L,LIQUOR,0.00,5.00,0.00
2017,4,VINTAGE WINE ESTATES INC,134015,CARTLIDGE & BROWN P/NOIR - 750ML,WINE,0.00,1.00,0.00
2017,4,STOLI GROUP (USA) LLC,13420,STOLICHNAYA VODKA - VANILLA - 1L,LIQUOR,0.00,2.00,0.00
2017,4,E & J GALLO WINERY,13455,LAS ROCAS GARNACHA - 750ML,WINE,0.00,17.00,0.00
2017,4,JIM BEAM BRANDS CO,13501,SAUZA HORNITOS - 750ML,LIQUOR,0.00,31.00,0.00
2017,4,KYSELA PERE ET FILS LTD,13552,DOM MICHEL THOMAS SANCERRE - 750ML,WINE,0.00,1.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,13560,GRGICH HILLS CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,BACARDI USA INC,13587,BACARDI RUM - LIMON - 50ML,LIQUOR,0.00,3.00,0.00
2017,4,LUNEAU USA INC,136409,CH D'ARCINS HAUT MEDOC - 750ML,WINE,0.00,1.00,0.00
2017,4,DUCKHORN WINE COMPANY,13650,DUCKHORN VYDS NAPA CAB - 750ML,WINE,0.00,9.00,0.00
2017,4,TRI-VIN IMPORTS,136891,BADIOLI CHIANTI - 750ML,WINE,0.00,1.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,13692,FIGHTING COCK 103P - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,PERNOD RICARD USA LLC,137448,CAMPO VIEJO GRD RES - 750ML,WINE,0.00,4.00,0.00
2017,4,CONSTELLATION BRANDS,13749,HOGUE J/RIES - 750ML,WINE,0.00,10.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,137510,LA PORTE DU CALLOU SAN BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,137537,ALSACE WILLIAM P/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,THE WINE GROUP,138371,TRAPICHE OAK CASK CAB - 750ML,WINE,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,13862,ANTINORI TIGNANELLO 6/CS - 750ML,WINE,0.00,1.00,0.00
2017,4,KYSELA PERE ET FILS LTD,139025,TROIS FRERES MUSCADET - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,13919,HENKELL TROCKEN - 750ML,WINE,0.00,3.00,0.00
2017,4,CONSTANTINE WINES INC,13960,CASAL GARCIA VINHO VERDE BRANCO - 750ML,WINE,0.00,28.00,0.00
2017,4,A VINTNERS SELECTIONS,139890,SANTA JULIA OAK RES MAL - 750ML,WINE,0.00,2.00,0.00
2017,4,CONSTELLATION BRANDS,14001,ESTANCIA P/NOIR - 750ML,WINE,0.00,29.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,14028,ELIJAH CRAIG BOURBON  - 1.75L,LIQUOR,0.00,5.00,0.00
2017,4,ROYAL WINE CORP,14036,BARKAN CLASSIC CHARD - 750ML,WINE,0.00,23.00,0.00
2017,4,ROYAL WINE CORP,14044,BARKAN CLASSIC CAB - 750ML,WINE,0.00,44.00,0.00
2017,4,ROYAL WINE CORP,14052,BARON HERZOG CAL MERLOT - 750ML,WINE,0.00,1.00,0.00
2017,4,PATERNO IMPORTS LTD,140570,CHAPOUTIER CDR BELLLRUCHE RGE - 750ML,WINE,0.00,6.00,0.00
2017,4,DOGFISH HEAD CRAFT BREWERY,1406,DOGFISH HEAD 120 MIN IPA 6/4 NR - 12OZ,BEER,0.00,2.00,0.00
2017,4,ROYAL WINE CORP,140813,BARKAN CLAS S/BLC - 750ML,WINE,0.00,5.00,0.00
2017,4,BACARDI USA INC,14087,GREY GOOSE VODKA - LE CITRON - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,JOS VICTORI WINES,141135,VINA SAN ESTEBAN S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,14117,CHOPIN VODKA - 750ML,LIQUOR,0.00,15.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,14133,CHOPIN VODKA - 1.75L,LIQUOR,0.00,6.00,0.00
2017,4,MHW LTD,14176,BOLS SCHNAPPS - SOUR APPLE - 1L,LIQUOR,0.00,1.00,0.00
2017,4,WILLIAM GRANT AND SONS INC,14184,SAILOR JERRY RUM - SPICED - 750ML,LIQUOR,0.00,20.00,0.00
2017,4,DON SEBASTIANI & SONS,14249,SMOKING LOON P/NOIR - 750ML,WINE,0.00,13.00,0.00
2017,4,ROYAL WINE CORP,14265,RASHI MOSCATO D'ASTI DOC - 750ML,WINE,0.00,1.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,14311,JOHNNIE WALKER BLUE - 750ML,LIQUOR,0.00,20.00,0.00
2017,4,VIGNOBLES LVDH USA INC,143294,CH DES LEOTINS BORD - 750ML,WINE,0.00,1.00,0.00
2017,4,LUXCO SPIRITED BRANDS,14443,PEARL VODKA - 750ML,LIQUOR,0.00,12.00,0.00
2017,4,BANFI PRODUCTS CORP,14516,BANFI BELL'AGIO CHIANTI FLASK - 750ML,WINE,0.00,2.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,14575,LOUIS BERNARD CDR VIL - 750ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,14621,LOS VASCOS CAB RES - 750ML,WINE,0.00,15.00,0.00
2017,4,KYSELA PERE ET FILS LTD,14648,GRAND VENEUR CDR CHAMPAUVINS - 750ML,WINE,0.00,1.00,0.00
2017,4,CONSTANTINE WINES INC,147222,BOGLE PET/SYR - 750ML,WINE,0.00,9.00,0.00
2017,4,BACCHUS IMPORTERS LTD,14737,CLINE CAL ZIN - 750ML,WINE,0.00,6.00,0.00
2017,4,CAMPARI AMERICA LLC,36358,SKYY VODKA - 1L,LIQUOR,0.00,22.00,0.00
2017,4,BARON FRANCOIS LTD,14753,CAHORS GOULEYANT GEO VIGOUROUX - 750ML,WINE,0.00,7.00,0.00
2017,4,SCHUG CARNEROS ESTATE WINERY,14818,SCHUG CARNEROS P/NOIR - 750ML,WINE,0.00,2.00,0.00
2017,4,ROYAL WINE CORP,14834,CARMEL SACRAMENTAL KING DAVID - 750ML,WINE,0.00,17.00,0.00
2017,4,A VINTNERS SELECTIONS,148482,ERBES URZIGER WURZGARTEN KAB - 750ML,WINE,0.00,2.00,0.00
2017,4,LUNEAU USA INC,148610,CH PICAU PERNA ST EMIL - 750ML,WINE,0.00,4.00,0.00
2017,4,TREASURY WINE ESTATES AMERICAS COMPANY,14885,BV COASTAL CAB 12/CS - 375ML,WINE,0.00,4.00,0.00
2017,4,SCHUG CARNEROS ESTATE WINERY,14940,SCHUG CARNEROS CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,SCHUG CARNEROS ESTATE WINERY,14990,SCHUG SONOMA CHARD - 750ML,WINE,0.00,2.00,0.00
2017,4,SAZERAC CO,15008,MONTEZUMA TEQUILA - GOLD - 1L,LIQUOR,0.00,36.00,0.00
2017,4,TREASURY WINE ESTATES AMERICAS COMPANY,15091,BV NAPA VLY MERLOT - 750ML,WINE,0.00,12.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,15105,TALISKER 10YR - 750ML,LIQUOR,0.00,16.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,15130,GLENKINCHIE 12YR SCOTCH - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,15156,DALWHINNIE 15YR SCOTCH - 750ML,LIQUOR,0.00,10.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,15164,CRAGGANAMORE SCOTCH 12YR - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,151769,KING EST P/GRIS - 375ML,WINE,0.00,1.00,0.00
2017,4,PROXIMO SPIRITS INC,152315,JOSE CUERVO GOLD TEQUILA - 200ML,LIQUOR,0.00,4.00,0.00
2017,4,JIM BEAM BRANDS CO,15261,BAKER'S BOURBON 107 PROOF - 750ML,LIQUOR,0.00,5.00,0.00
2017,4,JIM BEAM BRANDS CO,15270,BASIL HAYDEN BOURBON 6/C - 750ML,LIQUOR,0.00,126.00,0.00
2017,4,JIM BEAM BRANDS CO,15288,KNOB CREEK BOURBON 9YR - 100P - 750ML,LIQUOR,0.00,98.00,0.00
2017,4,ROYAL WINE CORP,153036,CARMEL CONCORD KING DAVID - 750ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,153125,BULLY HILL SWEET WALTER RED - 750ML,WINE,0.00,11.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,15318,CROWN ROYAL - 375ML,LIQUOR,0.00,7.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,153346,YARDEN GALILEE MT HERMAN WH - 750ML,WINE,0.00,1.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,15342,BELVEDERE VODKA 12/C - 375ML,LIQUOR,0.00,2.00,0.00
2017,4,SAZERAC CO,15385,CARAVELLA LIMONCELLO - 750ML,LIQUOR,0.00,29.00,0.00
2017,4,BANFI PRODUCTS CORP,15407,BANFI ROSA REGALE BRACHETTO - 750ML,WINE,0.00,1.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,154466,SMIRNOFF VODKA - RASPBERRY TW - 375ML,LIQUOR,0.00,1.00,0.00
2017,4,MILLER BREWING COMPANY,1546,CUSQUENA BEER-PERU 4/6 NR - 12OZ,BEER,0.00,22.00,0.00
2017,4,WILLIAM GRANT AND SONS INC,155837,FLOR DE CANA - GOLD - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,E & J GALLO WINERY,156043,ALLEGRINI VALPOLICELLA CLASS - 750ML,WINE,0.00,7.00,0.00
2017,4,A VINTNERS SELECTIONS,15610,MARIETTA OV RED - 750ML,WINE,0.00,1.00,0.00
2017,4,KATCEF BROTHERS INC,1562,TROEGS TROEGENATOR DOUBLE 4/6 NR - 12OZ,BEER,0.00,7.00,0.00
2017,4,KYSELA PERE ET FILS LTD,156426,REVERDY SANCERRE BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,BARON FRANCOIS LTD,156744,CH TOUR PUYBLANQUET ST EMIL - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,15695,DOG POINT VYDS S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,KOBRAND CORPORATION,15709,DOM CARNEROS BRUT CHAMP - 750ML,WINE,0.00,7.00,0.00
2017,4,DIONYSOS IMPORTS INC,157805,LAZARIDIS AMETHYSTOS WH - 750ML,WINE,0.00,2.00,0.00
2017,4,BANFI PRODUCTS CORP,15881,COL DI SASSO SANG CAB - 750ML,WINE,0.00,19.00,0.00
2017,4,E & J GALLO WINERY,15920,EDNA VALLEY CHARD - 750ML,WINE,0.00,37.00,0.00
2017,4,THE EDRINGTON GROUP USA LLC,15970,BRUGAL RUM - ANEJO - 750ML,LIQUOR,0.00,16.00,0.00
2017,4,A VINTNERS SELECTIONS,159824,DANTE SP SEL CAB - 750ML,WINE,0.00,1.00,0.00
2017,4,E & J GALLO WINERY,15989,CARLO ROSSI SANGRIA - 4L,WINE,0.00,41.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,160237,DOM THOMAS & FILS SAN CRELE - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,160318,KEN FORRESTER PET P/TAGE - 750ML,WINE,0.00,5.00,0.00
2017,4,JIM BEAM BRANDS CO,16063,MCCLELLAND'S SPEYSIDE - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,161519,CH DAMANSE BORD SUP - 750ML,WINE,0.00,2.00,0.00
2017,4,PERNOD RICARD USA LLC,16209,WYNDHAM ESTATES BIN 555 SHZ - 750ML,WINE,0.00,2.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,16225,WILLEMETTE VLY W/CLSTER P/NOIR - 750ML,WINE,0.00,3.00,0.00
2017,4,YOUNG WON TRADING INC,162639,HAKUSHIKA JUNMAI GINJO 12/CS - 300ML,WINE,0.00,1.00,0.00
2017,4,SUTTER HOME WINERY INC,162680,JOEL GOTT S/BLC - 750ML,WINE,0.00,4.00,0.00
2017,4,CLIPPER CITY BREWING CO,1627,HEAVY SEAS POWDER MONKEY P/A 4/6 NR - 12OZ,BEER,0.00,6.00,0.00
2017,4,LANTERNA DISTRIBUTORS INC,163090,DUCK POND P/GRIS - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,16314,DOMINO DE UGARTE RES RIOJA - 750ML,WINE,0.00,1.00,0.00
2017,4,TREASURY WINE ESTATES AMERICAS COMPANY,16330,PENFOLDS MAGIL EST SHZ - 750ML,WINE,0.00,1.00,0.00
2017,4,AMERICAN FIDELITY TRADING,163589,KSARA RES DU COUVENT RED - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,16365,SAUZA TEQ - SILVER - 1L,LIQUOR,0.00,4.00,0.00
2017,4,BACCHUS IMPORTERS LTD,16373,GOATS DO ROAM RED - 750ML,WINE,0.00,4.00,0.00
2017,4,KOBRAND CORPORATION,163775,NOZZOLE LE BRUNICHE CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,PROXIMO SPIRITS INC,16390,JOSE CUERVO GOLD TEQUILA - 50ML,LIQUOR,0.00,7.00,0.00
2017,4,PERNOD RICARD USA LLC,16420,JAMESON IRISH WHISKEY - 375ML,LIQUOR,0.00,7.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,164330,EL COTO RIOJA CRIANZA - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,16519,SAUZA TRES GEN ANEJO - 750ML,LIQUOR,0.00,20.00,0.00
2017,4,CAMPARI AMERICA LLC,165492,WRAY & NEPHEW RUM WHITE 126P - 375ML,LIQUOR,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,16560,MARTIN CENDOYA RED RES - 750ML,WINE,0.00,1.00,0.00
2017,4,TRI-VIN IMPORTS,166499,TERRA DE LOBOS RED - 750ML,WINE,0.00,2.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,166600,DROUHIN LAFORET BOURG P/NOIR - 750ML,WINE,0.00,1.00,0.00
2017,4,FRANCIS COPPOLA WINERY LLC,16691,COPPOLA PRESENTS SHZ - 750ML,WINE,0.00,1.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,16705,HPNOTIQ LIQUEUR - 750ML,LIQUOR,0.00,34.00,0.00
2017,4,BANFI PRODUCTS CORP,16721,SARTORI P/GRIG - 750ML,WINE,0.00,6.00,0.00
2017,4,FERRARI CARANO WINERY,16756,FERRARI CARANO CHARD TRE TERRE - 750ML,WINE,0.00,2.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,16810,GEORGE DICKEL #8 SOUR MASH - 1.75L,LIQUOR,0.00,2.00,0.00
2017,4,LAPHAM SALES & MARKETING DBA LAPHAM,16888,AGUARDIENTE CRISTAL - 750ML,LIQUOR,0.00,8.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,169161,ARIEL CHARD NON ALCOHOLIC - 750ML,NON-ALCOHOL,0.00,2.00,0.00
2017,4,LUNEAU USA INC,169722,CH FERRANDE GRAVES RED - 750ML,WINE,0.00,1.00,0.00
2017,4,VINTAGE WINE ESTATES INC,169765,CARTLIDGE & BROWN CHARD - 750ML,WINE,0.00,3.00,0.00
2017,4,PROXIMO SPIRITS INC,16985,BUSHMILL'S MALT 16YR - 750ML,LIQUOR,0.00,4.00,0.00
2017,4,JACKSON FAMILY ENTERPRISES INC,17000,K JACKSON GRAND RES CAB - 750ML,WINE,0.00,9.00,0.00
2017,4,BACCHUS IMPORTERS LTD,17027,PERRIN CDP VV - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,17051,EROCIA RIESLING 6/CS - 750ML,WINE,0.00,1.00,0.00
2017,4,INTERBALT PRODUCTS CORP,17159,KINDZMARAULI RED TELAVI - 750ML,WINE,0.00,1.00,0.00
2017,4,SAZERAC CO,17353,BUFFALO TRACE BOURBON - 750ML,LIQUOR,0.00,15.00,0.00
2017,4,SAZERAC CO,17361,BUFFALO TRACE - 1L,LIQUOR,0.00,8.00,0.00
2017,4,JACK POUST & COMPANY INC,17515,SAINT HILAIRE SPARK BRUT - 750ML,WINE,0.00,20.00,0.00
2017,4,CONSTANTINE WINES INC,175501,BOGLE CHARD - 750ML,WINE,0.00,19.00,0.00
2017,4,MOET HENNESSY USA,17574,VEUVE CLICQUOT LA GRANDE DAME - 750ML,WINE,0.00,2.00,0.00
2017,4,BACARDI USA INC,17582,BOMBAY GIN - SAPPHIRE - 1.75L,LIQUOR,0.00,150.00,0.00
2017,4,BACARDI USA INC,17590,BOMBAY GIN - SAPPHIRE - 1L,LIQUOR,0.00,63.00,0.00
2017,4,A VINTNERS SELECTIONS,177334,DR PAULY BERG BERN BAD RIES KAB - 750ML,WINE,0.00,3.00,0.00
2017,4,BACCHUS IMPORTERS LTD,177741,PATIENT COTTAT S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,PERNOD RICARD USA LLC,17817,SANDEMAN CHARACTER 6/CS - 750ML,WINE,0.00,9.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,17825,"DON JULIO TEQUILA - ""1942"" - 750ML",LIQUOR,0.00,17.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,17868,LINGANORE WH RAVEN - 750ML,WINE,0.00,2.00,0.00
2017,4,PROXIMO SPIRITS INC,17876,BOODLE'S GIN - 1.75L,LIQUOR,0.00,9.00,0.00
2017,4,JIM BEAM BRANDS CO,17892,BOOKER NOE'S BOURBON - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,MONTEBELLO BRANDS INC,17906,MONTEBELLO LONG ISLAND ICE TEA - 1.75L,LIQUOR,0.00,37.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,17914,TIC TACK LIQUEUR - 750ML,LIQUOR,0.00,5.00,0.00
2017,4,CAMPARI AMERICA LLC,17930,SKYY VODKA - 50ML,LIQUOR,0.00,1.00,0.00
2017,4,E & J GALLO WINERY,179426,CANYON ROAD CAB - 750ML,WINE,0.00,5.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,17957,ROMANA SAMBUCA - 375ML,LIQUOR,0.00,1.00,0.00
2017,4,BROWN-FORMAN BEVERAGES WORLDWIDE,17965,OLD FORESTER BOURBON - 1.75L,LIQUOR,0.00,17.00,0.00
2017,4,JIM BEAM BRANDS CO,18007,OLD OVERHOLT RYE - 750ML,LIQUOR,0.00,22.00,0.00
2017,4,JIM BEAM BRANDS CO,18015,JIM BEAM RYE WHISKEY - 750ML,LIQUOR,0.00,12.00,0.00
2017,4,PROXIMO SPIRITS INC,18023,BOODLE'S GIN - 1L,LIQUOR,0.00,5.00,0.00
2017,4,J LOHR WINERY,18031,J LOHR ESTATES CAB - 1.5L,WINE,0.00,18.00,0.00
2017,4,SIDNEY-FRANK IMPORTING CO,18090,JAGERMEISTER LIQUEUR - 375ML,LIQUOR,0.00,1.00,0.00
2017,4,SIDNEY-FRANK IMPORTING CO,18104,BARENJAGER LIQUEUR - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,18112,TOKAJI ASZU 5 PUTTONOS - 500ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,18139,LINGANORE SKIPJACK - 750ML,WINE,0.00,7.00,0.00
2017,4,BARON FRANCOIS LTD,181552,SANCERRE WHITE SAUT - 375ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,181560,AVALON CAB - 750ML,WINE,0.00,8.00,0.00
2017,4,PERNOD RICARD USA LLC,181919,SANDEMAN FINE RICH MADEIRA - 750ML,WINE,0.00,2.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,182630,FREIXENET BDB - 750ML,WINE,0.00,2.00,0.00
2017,4,VINTAGE WINE ESTATES INC,182850,CARTLIDGE & BROWN MER - 750ML,WINE,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,183130,GRAHAM BECK CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,18406,LAN RIOJA CRIANZA - 750ML,WINE,0.00,14.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,18449,LINGANORE MEDIEVAL MEADE - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,18457,CLINE ACIENT VINES MOURVEDRE - 750ML,WINE,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,185264,LINGANORE MEDIEVAL MEAD,WINE,0.00,2.00,0.00
2017,4,DIONYSOS IMPORTS INC,18546,PLOMARI OUZO - 750ML,LIQUOR,0.00,9.00,0.00
2017,4,A VINTNERS SELECTIONS,185515,CIELO PINOT GRIG DEL VENETO - 750ML,WINE,0.00,4.00,0.00
2017,4,A VINTNERS SELECTIONS,18562,L'ECOLE NO 41 COL VLY CAB - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,18570,FRESCOBALDI REMOLE RED (SC) - 750ML,WINE,0.00,1.00,0.00
2017,4,VIGNOBLES LVDH USA INC,186031,CASTLE ROCK C/C CHARD - 750ML,WINE,0.00,2.00,0.00
2017,4,PROXIMO SPIRITS INC,18619,BUSHMILL'S MALT 10YR - 750ML,LIQUOR,0.00,7.00,0.00
2017,4,A VINTNERS SELECTIONS,186384,ZENATO P/GRIG - 750ML,WINE,0.00,1.00,0.00
2017,4,PROXIMO SPIRITS INC,18660,JOSE CUERVO LA RESERVA 3/CS - 750ML,LIQUOR,0.00,6.00,0.00
2017,4,MICHAEL R DOWNEY SELECTIONS INC,186902,FRACCHIA VOULET CASARZO - 750ML,WINE,0.00,14.00,0.00
2017,4,BACCHUS IMPORTERS LTD,18694,DEANSTON SCOTCH - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,18716,HAKATSURU SAKE - 1.8L,WINE,0.00,7.00,0.00
2017,4,A VINTNERS SELECTIONS,18783,KRIS P/GRIG - 750ML,WINE,0.00,57.00,0.00
